Extracted_Text,Confidence
E-Ova,0.0
Espidase,1.0
Eslot,1.0
Estina,1.0
Efficort,1.0
Eslo-Met,0.0
Eslo-5,0.0
Escnx,1.0
Enfiera,1.0
Etoriflex-MR4,0.0
Ebasil,1.0
Enzase,1.0
Ebmont,0.0
Etotol,1.0
Fibre Granules,1.0
Epilive Syrup,1.0
Etorvel,1.0
Evopin,1.0
Emgrast,1.0
Eberclin-M,0.0
Eubri,1.0
Ecoglip-T,0.0
Eternex-M,0.0
Ebermed,0.0
Ezuric,1.0
Enace,0.0
Etofine,1.0
Esam-AT,0.0
Elmovel,1.0
Eplerite,1.0
Eudyna,0.0
Etaze,1.0
Eprytor-A,0.0
Ethimom,0.0
Ecorab,0.0
Eukarit,1.0
Epotrend,1.0
Endocryl,1.0
Ebercos,0.0
Epalrica-M,0.0
Ethislone,1.0
Evoxil-HP,0.0
Eveglow,0.0
Ebermac,0.0
Ethored,0.0
Endor,0.0
Ebov,0.0
Esolyst-D,0.0
Exocast,0.0
Ethione,1.0
Excex,1.0
Etonow,0.0
Eberderm,0.0
Eclo,1.0
Ezimet-S,0.0
Esmozole,1.0
Endofit,1.0
Epirate,0.0
Erbimesh,1.0
Epitrate,1.0
Exinia,0.0
Emrolfin,0.0
Enoxatroy,0.0
Ecofab-HA,0.0
Ebonte-M,0.0
Evimeto,0.0
Ecopan,0.0
Euthyroid,1.0
Efavir,1.0
Eliptin,0.0
Endometryl,1.0
Egeptin,1.0
Encelax,1.0
Eczmate-F,0.0
Easyaid,1.0
Elesert,1.0
Enzrid-DS,0.0
Enzoloy,0.0
Enzrid,0.0
Endyze,0.0
Etrovis,1.0
Era-H,0.0
Enzowin-D  ,1.0
Emesafe,0.0
Efiglin-M,0.0
Erbinox,1.0
Enzigest,0.0
Etogrand,1.0
E-Vir,0.0
Erophylline,1.0
Enristas,1.0
Endoformin,1.0
Evoxil,1.0
E,0.0
Esitamat,1.0
Endofil,1.0
Etomav,0.0
Exeption,0.0
Eribilin,1.0
Exapace,0.0
Etorip,1.0
Emimont,0.0
Eczrid,0.0
Erafate-O,0.0
Etoroxi,1.0
Flucos,0.0
Febrex,0.0
Foracort,0.0
Flunil,1.0
Fertyl,1.0
Febuday,0.0
Fibrovas,1.0
Flotral,0.0
Fosfoe,0.0
Flusid,0.0
Fusirose,0.0
Fungicip,1.0
Fabulas,1.0
Fibator,0.0
Febuget,1.0
Formonide,0.0
Fexy,0.0
Flacort,1.0
Fluner,0.0
Floatin,1.0
Forcef,0.0
Flexabenz,0.0
Fungikem,0.0
Forcef-CV,0.0
Floxip,1.0
Frusenex,1.0
Faceclin,1.0
Funzi-NM,0.0
Forcan,1.0
Fintop-AF,0.0
Flexaid,0.0
Finacet,0.0
Flumet,1.0
Futop,0.0
Folitrax,1.0
Flurish,0.0
Fudic,0.0
Fullform,0.0
Flublock-AZ,0.0
Flucold,0.0
Femovan,1.0
Fine,0.0
Fluvoxin,1.0
Fomtide,1.0
Fusigen,1.0
FCN,0.0
Flutrol,1.0
Ferinject,0.0
Fubox,1.0
Freego,0.0
Fucidin,1.0
Funzi-IT,0.0
Femoston,0.0
Finabald,0.0
Fertolet,0.0
Feldex,1.0
Febuxor,1.0
Fabiflu,1.0
Femipristal,1.0
Fegus,0.0
NEO Liquifilm,1.0
Fosfona,0.0
Flavedon,0.0
Finecef,1.0
Fragmin,0.0
Fibrodone,0.0
Febrinil,0.0
Febuset,1.0
Flomon,0.0
Fondaflo,0.0
Flonida,1.0
Febutax,0.0
Febugood,0.0
Fusys,0.0
Formin,1.0
Fungicros,0.0
Floace-T,0.0
Flurbin,1.0
Fusigen-DP,0.0
FXR,0.0
Flucort,0.0
Formoflo,0.0
Femcinol-ADP,0.0
Fludac,1.0
Flexbumin,1.0
Flavospas,0.0
Fevago,0.0
Folisurge,1.0
Fiasp,0.0
Finobrate,0.0
Fludot,0.0
Fungeeheal,1.0
Fenceta,0.0
Fusinol,0.0
Fexova,1.0
Febumac,1.0
Frext,1.0
Fungiset,1.0
ForAir,1.0
Fosavance,0.0
Fortibile,1.0
Facer,0.0
Formosone,1.0
Flecarite,0.0
Fenazol,1.0
Finehart,0.0
Flutivate,0.0
Fexolife,0.0
Febuvel,0.0
Feliz-S,0.0
FZHH,1.0
Fbt,0.0
Fiberlact,0.0
Fungdid,0.0
FT-Mac,0.0
Fluvator,1.0
Fenixa,1.0
Fasigyn,0.0
Fenocor,1.0
Fourderm,0.0
For-IC,0.0
Floace,0.0
Fluticort,0.0
Flutee,0.0
Flutas,1.0
Feboxa,1.0
Fusee,1.0
Fexofen,1.0
Foligraf,0.0
Faxicad,1.0
Fungizole,1.0
FM,0.0
Fondum,1.0
Fondared,0.0
Formost,1.0
Fusiwal,1.0
Freelac,0.0
Fritolev,1.0
Fenza-L,0.0
Flame,0.0
Fibrogesic,0.0
Febs,0.0
Foxstat,1.0
Firmagon,0.0
Fexocet,1.0
Femcinol-A,0.0
Fintrix,0.0
Fbx,1.0
Famcimac,1.0
Flublock,1.0
Flugesic,0.0
Femitraz,0.0
Flexilor,1.0
Fluoren,1.0
Facer-MR,0.0
Funzi-L,0.0
Floxsafe,1.0
Flupanol,1.0
Fenti,0.0
Fever-X,0.0
Florina,0.0
Fungid,0.0
Fostera,1.0
F,0.0
Flarex,0.0
Forlast,0.0
Finap,1.0
Fusibest,0.0
Fibricor,1.0
Fentiderm,0.0
Fusiron,1.0
Furotop,1.0
Fonafirst,1.0
Febucip,1.0
Fusiderm,0.0
Finetret,0.0
Funzi,0.0
Flosoft,0.0
Fuzinix,1.0
Fusiscalp,0.0
Fibroprist,0.0
Fondazest,1.0
Flurisone,1.0
Femcort,1.0
Fenza,0.0
Fusicare,0.0
Forzid,1.0
Firsito,1.0
Fensupp,1.0
Fertigyn,0.0
Fosabest,1.0
Fingomod,0.0
Forfora-Z,0.0
Fungotek,0.0
Fexokast,0.0
Fulite,0.0
Fluzol,0.0
Floxiwave,0.0
Funspor,0.0
Fosidal Powder,1.0
Fusoceff,1.0
Fulviglen,0.0
Fungerase-L,0.0
Finetears,0.0
Fentimax,1.0
Fxla,0.0
Fungidust,0.0
Fimagen,1.0
Fludafos,0.0
Fusee-B,0.0
Fibrocet,1.0
Fuket,0.0
Fiboresp,1.0
Fmine,1.0
Folimet,1.0
Fluanxol,1.0
Flunam,0.0
Fucross-B,0.0
Foseal,0.0
Fovepta,1.0
Flan,0.0
Fuderm,1.0
Febubest,1.0
Fluguard,0.0
Fenograf,0.0
Flucalup,1.0
Fatrova,1.0
Fexopen,0.0
Fibrimin-OD,0.0
Finlite,0.0
Fimanta,1.0
Fenadol-DV,0.0
Forcutril,1.0
Flucowin,0.0
Fapvir,0.0
Folimost,0.0
Fungiquick,0.0
Formin-SR,0.0
FMH-Coalsal,0.0
Gabapin,1.0
Glycomet,1.0
Gudcef,1.0
Glycomet-GP,0.0
Gudcef-CV,0.0
Grilinctus-BM,0.0
Glyciphage,0.0
Grenil,0.0
Ganaton,0.0
Galvus,0.0
Glynase,1.0
Glimestar-M,0.0
Genteal,0.0
Gabaneuron,1.0
Grilinctus-L,0.0
Glizid-M,0.0
Gudlax-Plus,0.0
Grilinctus-LS,0.0
Gerbisa,1.0
Gliptagreat,0.0
GB,0.0
Gluconorm-G,0.0
Gluconorm,0.0
Grisovin-FP,0.0
Glykind-M,0.0
Gatiquin,1.0
Goutnil,1.0
Ginette,1.0
Gabantin-NT,0.0
Gardasil,1.0
Gynaemed,0.0
GTN,0.0
Glimestar-PM2,0.0
Gatilox,0.0
Gabamax,1.0
Glyxambi,0.0
Gemer,1.0
Gutron,1.0
Glucored,0.0
Gutgermina,0.0
Gabantin,1.0
Grilinctus,0.0
Gestofit,1.0
Gramocef-O,0.0
Gynaset,0.0
Gravitor,0.0
Gutclear,1.0
Gibtulio,1.0
Gabagesic,0.0
Glucobay,1.0
Gabanyl,1.0
Glimisave,0.0
Glucozone,1.0
GP,0.0
Grandem,0.0
Gabantip,0.0
Glucoryl,1.0
Golbi,1.0
Gluxit,0.0
Gestin,0.0
Glimiprex,0.0
Glimestar-PM1,0.0
Glevo,1.0
Glimestar-M2,0.0
Gabator,1.0
Glocin,1.0
Gris,0.0
Glycolate,0.0
Gemfos,1.0
Gaspaz,0.0
Glycohale-F,0.0
Gemcal,1.0
Glizid-MV,0.0
Geripod,1.0
Glyciphage-G,0.0
Gemvert,0.0
Glizid,1.0
Genticyn,1.0
Geminor,1.0
GeneVac-B,0.0
Gravol,0.0
Glimestar,0.0
Gentalene,1.0
Glimy,1.0
Glimp-M,0.0
Graniforce,1.0
Gancigel,1.0
Gestone,0.0
Gramocef-CV,0.0
Gabafix,0.0
Gluconorm-VG,0.0
Gulfadryl,1.0
Glimda-MV,0.0
Gifaxin,1.0
Glykind,0.0
Glemont-F,0.0
Gabawin,1.0
GLZ,0.0
Glucomol,1.0
Goodmorn,1.0
Geriflo-D,0.0
Glimestar-M1,0.0
Gamascab,0.0
Glizid-MR,0.0
Genericart,0.0
Glytears,1.0
Geftinat,1.0
Glycinorm-M,0.0
Globucel,1.0
Glaritus,1.0
Gestakind-SR,0.0
Glutaup,1.0
Gabapax,0.0
GPM-SR,0.0
Glycigon-M,0.0
Grenil-F,0.0
Glimp-MP,0.0
Goodova,1.0
Glimda,0.0
Glotret,1.0
Glospor,0.0
Gflotas,0.0
Gastractiv,1.0
Gravidol,1.0
Glz,0.0
Glimison-M,0.0
Glospor-DS,0.0
Grocapix,1.0
Geriflo,0.0
Glimet,0.0
Ganfort,1.0
Gepride,1.0
Gluformin,1.0
Gudpres-AM,0.0
Gudpres-XL,0.0
Gudgesic,0.0
Gabacure,0.0
Glinil-M,0.0
Glychek-M,0.0
Gluvilda,1.0
Genxvast,0.0
Glycinorm,0.0
Gesterol,1.0
Gemidro,1.0
Gaba,0.0
Ginlac-V,0.0
Glador,1.0
Glipon,0.0
Glivec,1.0
Goodova-L,0.0
Graniset,1.0
Glimison-MP,0.0
Geristart,1.0
Glynamic,0.0
Gemitrol,1.0
Giftan,1.0
Gapitas-L,0.0
Gate,0.0
Galop,1.0
Glypten-M,0.0
Gestakind,1.0
G-Cin,0.0
Gonablok,0.0
Galamer,1.0
Gluconorm-Z,0.0
Glyree-M,0.0
Gerta,0.0
Glyree,1.0
Gasofilm,0.0
Geftistar,0.0
Gramoneg,0.0
Gonal-F,0.0
Glynium,0.0
Glimestar-M4,0.0
Gaba-Hosit,0.0
Glisen,1.0
Gabafix-M,0.0
Glitaray,0.0
Gasowel,1.0
Glimulin,1.0
GR8,0.0
Glimy-MP,0.0
Glemont-A,0.0
Gabaxia,1.0
Ginkostat,0.0
Gli-M,0.0
Gutclear-IG,0.0
Gempar,0.0
Gushout,1.0
Genpraz,1.0
Gabalent,1.0
Gabaloy-NT,0.0
Gabadon-NTP,0.0
Gocan,1.0
Grandcef-CV,0.0
Gositis,0.0
Glypten,1.0
Gabawok-NT,0.0
Glenpar,1.0
Gabadon,0.0
Gabanyt,0.0
Gliclaz,0.0
Glimaday,0.0
Glycigon,0.0
Glimp,0.0
Goutfree,1.0
Gabawell,0.0
Glychek,1.0
Glucomust,0.0
Glucotim,0.0
Gutwin,0.0
Gabastar-M,0.0
Goecyst-M,0.0
Glocan,1.0
Gabacip,1.0
Glypride,1.0
Gemdronic,0.0
Gabritab,0.0
Gastril,1.0
Goodflo,1.0
Germero,0.0
Gabasafe,0.0
GM,0.0
Grewit,0.0
Glimital-M1,0.0
G.B.H.C,0.0
Glimulin-2,0.0
Goldclav,0.0
Gefitero,1.0
Glytrin,1.0
Gcolate,1.0
Glimser,0.0
Gabacnx,0.0
Geritam,0.0
Gride-M,0.0
Gastrozin,1.0
Gam-DSR,0.0
Gamma,0.0
Glutowin,0.0
Guficol,1.0
Gee-X,0.0
Gabrica,1.0
Glitaris,0.0
Geftib,0.0
Gastrazole,0.0
Genorox,0.0
Greatcef,1.0
Galbact,0.0
Grantin,1.0
Gestmate,0.0
Glimchek,0.0
Glimaday-Forte,0.0
Glucagen,1.0
Gkn,1.0
Glorimet,1.0
Gutfeel,0.0
Gomo,0.0
Glimser-P1,0.0
Glimipack,0.0
Glimser-P,0.0
Gloristat,1.0
Gainehair,1.0
Grandcef,0.0
Gride,1.0
Gemtaz,1.0
G-Cerin,0.0
Gamabiol,0.0
Max Forte,1.0
Gental,0.0
Glez,1.0
Gretacal,0.0
Glucut,1.0
Glucowise,1.0
Glybovin,1.0
Grafnos,1.0
Goefibro,1.0
Genexglob,0.0
Glimser Forte,1.0
Gamamed,0.0
Glimric-M3,0.0
Glipti,1.0
Glyvas,1.0
Glynova-M,0.0
Glypan-M,0.0
Gylis,0.0
Gamalice,1.0
Glimed,1.0
Gelofast,1.0
Glifil,1.0
Gloritel,0.0
Gama,0.0
Glupride,1.0
Glinate,1.0
Gabanev-NT,0.0
Glimcip,1.0
Hifenac-P,0.0
HCQS,0.0
Headset,0.0
HP,0.0
Hepamerz,0.0
Hifenac-MR,0.0
Hyocimax-S,0.0
Heptral,0.0
Histafree-M,0.0
Hicope,0.0
Human,0.0
Histafree,0.0
HUCOG,1.0
Hexigel,0.0
Hyponat-O,0.0
Hadensa,0.0
Happi-D,0.0
Hylosoft,0.0
Haemaccel,0.0
Huminsulin,0.0
Hifenac,0.0
Hydrocort,1.0
Hifenac-D,0.0
HH,0.0
Hepakind,0.0
Herpex,1.0
Hhfudic,0.0
Hexidine,0.0
HHzole,0.0
Halovate,0.0
Hansepran,1.0
Hexilak,0.0
Herpikind,0.0
Hydrogen,0.0
Hisone,1.0
Hhderm,0.0
Humalog,1.0
Hyocimax,1.0
Histo,0.0
HHLite,0.0
HHLEVO,0.0
Hylosurge,0.0
Hemolit,0.0
Harmoni-F,0.0
Hirudal,0.0
Hyla,0.0
Histakind-M,0.0
Hexaxim,0.0
Hicet,1.0
Hypersol,0.0
Hyvet,0.0
Hatric,0.0
Hungree,0.0
Halox,0.0
Happi-L,0.0
Hyane,0.0
Hepbest,0.0
Hhfexo,0.0
Hydroxyl,0.0
Healtears,0.0
Hhamclav,0.0
Hyalgan,0.0
Humog,0.0
Hyadry,0.0
Halotop-S,0.0
Histabil,0.0
HHCepo,0.0
HHlevo-M,0.0
Hydroeyes,0.0
Herperax,0.0
Halotop,0.0
Hhazi,1.0
Hepcvel,1.0
Hairjoy,0.0
Hald,0.0
Hedfree,1.0
Hipres,1.0
Hepasil,1.0
Histakind,0.0
Hemsyl,0.0
Hyal,0.0
HY,0.0
Helirab-D,0.0
Hizet,1.0
Hylu,0.0
Hhcepo-CV,0.0
Healex,0.0
Histakem,0.0
Happi-IT,0.0
Hepalair,0.0
HYQ,0.0
Hhcefi,1.0
Herpival,0.0
Hopace,1.0
Halobet,0.0
Hqtor,0.0
Hytrin,1.0
Hhmus,0.0
Hyde,0.0
Hairizer,0.0
Halonext-S,0.0
Halosys,0.0
Hydrazide,1.0
Honvan,0.0
Hymoist,0.0
Heximar-B,0.0
Hipress,0.0
Hairmax,0.0
Heparid,0.0
Hepagard,0.0
Haloderm,1.0
Heximar,0.0
Hydrogem,0.0
Hylogel,1.0
Happi,0.0
Halonova,0.0
Hosit-L,0.0
Hepabsv,1.0
Hep,0.0
Humstard,0.0
Hilin,1.0
Hopace-MT,0.0
Hylo,0.0
Hyphoral,0.0
Hyrax,0.0
Hycort,1.0
Hylowell,1.0
Hista,0.0
Hylumax,1.0
Helirab,0.0
Halosys-S,0.0
Hi-D3,0.0
Hepexa,1.0
Hytel,0.0
Hyaluron,1.0
Habiccor,1.0
Hairlife,1.0
Hepcinat,0.0
Hypig,0.0
Hopace-H,0.0
Hipril,1.0
Happicid,1.0
Halofast,0.0
Hysoft,0.0
Hemocit-P,0.0
Halonext,0.0
Halomesh,1.0
H-One,0.0
Halostrol,0.0
Histacross,0.0
Hicool,0.0
Hmet,0.0
Hopecard,0.0
Hexab,0.0
Hivus-LR,0.0
H-Quine,0.0
Hical,0.0
Hexolip,0.0
Histaban,0.0
HMET-Forte,0.0
Hairshine,0.0
Hairouse-MX,0.0
Hare,0.0
Hopecard-H,0.0
Hibesor,0.0
Heptilose,0.0
Imatib,0.0
MMF,1.0
Inderal,0.0
Imdur,1.0
Istavel,0.0
ITR,0.0
Idrofos,1.0
Indocap,0.0
Istamet,1.0
Igurati,0.0
IT-Mac,0.0
Intacoxia,1.0
Ivoral,0.0
Indclav,0.0
Intimacy,0.0
Itralase,1.0
Iotim,0.0
Isordil,1.0
Invokana,0.0
Isolazine,1.0
Imiquad,0.0
Isryl-M2,0.0
Ivepred,1.0
Isryl-M1,0.0
Inapure,0.0
Intaglip-M,0.0
Itromed,1.0
Ismo,1.0
Isofer,0.0
Imidil,0.0
Ivabid,1.0
Itaspor,0.0
Incid-L,0.0
Imxia,1.0
Irban,1.0
Ibugesic,0.0
Immunorel,1.0
Imol,1.0
Itaspor-SB,0.0
I,0.0
Impulog,0.0
I-Dew,0.0
Ivrea,1.0
Imograf Forte,1.0
Instaflex,0.0
Itrasys,0.0
Inhalex,1.0
Ivanode,1.0
Intalith,1.0
Itrostred,0.0
Insugen-R,0.0
Inzit,1.0
Iobet,0.0
Involym,0.0
Ipravent,0.0
Ilapro,1.0
IF,0.0
Ivamac,1.0
I-Win,0.0
Itzhh,0.0
Intacept,1.0
Itrop,0.0
Isonorm,1.0
Itradila,1.0
Imidil-C,0.0
Ifin,0.0
Itrafix,1.0
Infen,1.0
Insugen,1.0
Itratuf,0.0
Immulina,0.0
Ilevro,0.0
Isolin,1.0
Isoin,1.0
Imat,1.0
Iminoral,1.0
Isotroin,1.0
Intasporin,1.0
Ivabeat,1.0
Ivecop,0.0
Inditel,1.0
Irivisc,0.0
Itragreat,0.0
Inramed,0.0
Izra-,0.0
Itrazole,1.0
Insuman,0.0
Itrason,1.0
Imacin-SR,0.0
I-Tyza,0.0
Irimist,0.0
Immutil-S,0.0
Isotane,1.0
Infinair,0.0
Immutil,0.0
Inosert,0.0
Ivabrad,0.0
Irovel,1.0
ITRAGEN,0.0
Iladac,1.0
Intalfa,1.0
Ibuflamar-P,0.0
Iban,0.0
Inmecin,0.0
Innomune,0.0
Istaphase,0.0
Isryl,1.0
Insugen-N,0.0
Ibucon,0.0
Incid-MD,0.0
Iobrim,0.0
IDEBEST,0.0
Ivf,0.0
Itraclar,0.0
Inac,1.0
Inogla-M,0.0
Itracip,0.0
Itragen,1.0
Itratop,0.0
Infura,0.0
Isryl-M,0.0
Rotacaps,1.0
Ixarola,0.0
Ivnex,1.0
Ismigen,1.0
Itral,0.0
Ibukind,0.0
Inhipraz,0.0
IT,0.0
IBU-C,0.0
Isozole-,0.0
Imferon,0.0
Insulate-NP,0.0
Iverscab,0.0
Ivabratco,1.0
Insulatard,0.0
Itralent,0.0
Iso,0.0
Infa,0.0
Itaphyte,1.0
Itrabond,0.0
Inogla,0.0
Iycotic,0.0
Gesic,1.0
Iconac,1.0
Intrazole,1.0
Itracoe,1.0
Isofeel,0.0
Ivazine,0.0
Isomin,0.0
Ivermect,0.0
IZ,0.0
Ilosure,0.0
Isorus,0.0
Intadine,1.0
Ishape,0.0
ILet,0.0
Indikof,0.0
Intawin,1.0
Ibrex-MT,0.0
Intagesic,0.0
Irinotel,0.0
I-Sure,0.0
Ibilul,1.0
Ixza,0.0
Isolor,0.0
Itraconol,0.0
Isonise,0.0
Ibvilda,0.0
Lax,1.0
Izra-L,0.0
Imunotac,0.0
Ibitra,0.0
Isokon,0.0
Ibitret,1.0
Itra,0.0
Itrastar,0.0
Itracat,1.0
Iversafe,0.0
Imulast,0.0
Iphytoral,0.0
Itrafung,1.0
Ibflux,0.0
Itgo-MT,0.0
Itriben,1.0
Itranext,0.0
Induz,0.0
Itraderm,0.0
Instigo-D,0.0
Ismet,0.0
Itorate,0.0
Isoperio,0.0
Inovas,0.0
Itracutis,0.0
Intalon,1.0
Instacam,0.0
O2,1.0
Itgo,0.0
Ibithral,1.0
Ivables,0.0
Isopil,0.0
Ibgliptin,1.0
Itracyp,0.0
Itsbest,0.0
Lanzol,1.0
Janumet,1.0
Jardiance,0.0
Jalra-M,0.0
Just,0.0
Januvia,1.0
Jalra,1.0
Jointace,1.0
Jectocos,1.0
Jupiros,0.0
Juvobin,1.0
Jupiros-F,0.0
Jilazo,1.0
Justin,0.0
Jenvac,0.0
Jointace-DN,0.0
Julax,0.0
Juliana,0.0
Jubira,1.0
Joincerin,1.0
Joykem,0.0
Junior,0.0
Joten,0.0
Jupicid,0.0
Jubiglim,0.0
Jimlig,0.0
Jonac,0.0
Justaday,0.0
Jubiflam,1.0
J-Ring,0.0
Joxcy,0.0
Jotair,0.0
Joyneca,0.0
Jidox,0.0
Joyace,0.0
Jifon,1.0
Joypride,1.0
Jufate,0.0
Januric,0.0
Antifungal,1.0
Ketostar,0.0
Kidpred,1.0
Ketoflam-P,0.0
Keto,0.0
Ketofly,0.0
Kutub,0.0
Keralin,0.0
Kufril,0.0
Ketanov,1.0
Cipla,1.0
Kefpod,1.0
Kinpride,1.0
K-Trip,0.0
KZ,0.0
K-Glim-M,0.0
Ketorol,1.0
Ketasma,1.0
Kineto-DP,0.0
Kofarest-PD,0.0
K20,0.0
Keto-B,0.0
Keto-AZ,0.0
Keppra,1.0
K-Stat,0.0
Ketocip,0.0
Kinetozyme,0.0
Kevon,0.0
Ketoplast,0.0
Kenozole,0.0
Ketoalfa,1.0
Kenacort,1.0
K-Cit,0.0
Ketomar,0.0
Kofarest-LS,0.0
Korandil,1.0
Konaz,0.0
Kofarest,1.0
Kenz,0.0
Katadol,1.0
Kitmox,0.0
KLM-D3,0.0
KLM-FX,0.0
Kineto,0.0
K-Gem,0.0
Ktc,0.0
K-Ion,0.0
Kimet,0.0
KZ-XL,0.0
K-Cor,0.0
K-Glim,0.0
Kerashine-F,0.0
Ketoflox,1.0
K-Pio-Gm,0.0
Ketograce,1.0
Kera,0.0
Kelfer,1.0
Ketonate,0.0
Kinetozyme-D,0.0
Ketoflam,0.0
Kitmox-LD,0.0
Kipnol,1.0
Kneejoint,1.0
Kidodent,0.0
Kojiplus-TX,0.0
Ketoneph,0.0
Ketodel,0.0
Ketafung,1.0
Ketonext,0.0
Ketafung-Z,0.0
Klm,0.0
K-Stat-ET,0.0
Kombiglyze,0.0
Kansel,0.0
Kleangut,0.0
Kansel-B,0.0
Kiofiber,0.0
Kyrah,0.0
K2-Zole,0.0
Klean,0.0
Klinface-A,0.0
Kinlax,1.0
K-Met,0.0
Ketamide,0.0
Ksan,0.0
Ketovate,0.0
K-Pio,0.0
Kanamac,1.0
Kilfat,0.0
Kofover,0.0
Klox-D,1.0
Ktl,1.0
Kerashine-CT,0.0
Ketol,1.0
Kitnor,0.0
Kelvin,0.0
Ketofast,0.0
Ketzz,1.0
Ketar,0.0
Ketotreat,0.0
Ketobact,0.0
Ketol-Z,0.0
Klarim,0.0
Ketofine,0.0
Kurazol,0.0
Kamrab,0.0
Kozol,1.0
Ketofine-B,0.0
Kaycut,0.0
Kalzin,1.0
Ketosh,1.0
Kidnymax,1.0
K2-Ziv,0.0
Ketomed,0.0
Ketoliz,1.0
Keycept,0.0
Kronostar,1.0
Kayavate,0.0
K,0.0
Ketomega,1.0
Ketox,0.0
Ketonol,0.0
Ketoff,0.0
Ketogold,0.0
Ketral,1.0
Ketoberg,1.0
Ketodust,0.0
Kozol-B,0.0
Ketotek,0.0
Ketopan Soap,1.0
Ketzi,0.0
Klinique,0.0
Kneesafe-GM,0.0
Kudzuflam,0.0
Anti-Dandruff Shampoo,1.0
Keyzol,0.0
Ketonex,0.0
Kerashine-K,0.0
Kansel-IT,0.0
Ketoday,0.0
Kneox,0.0
Ketoya,0.0
Ketonite,0.0
Kezop,0.0
Ketocaa,0.0
Lasilactone,0.0
Levoflox,1.0
Lubrex,0.0
Levolin,1.0
Lasix,1.0
Lipaglyn,0.0
Levocet,1.0
Lanol,1.0
Levera,1.0
Lizolid,1.0
Liofen,1.0
Letroz,0.0
Lox,0.0
Lulifin,0.0
Lopamide,0.0
Lumerax,1.0
Lyrica,1.0
Lysoflam,1.0
Lantus,1.0
Lesuride,0.0
L-Cin,0.0
Lecope,0.0
Lariago,0.0
Lactifiber,0.0
Lariago-DS,0.0
L-Hist,0.0
LCZ,0.0
Lupi-HCG,0.0
Lubistar,0.0
Lactihep,0.0
Locula,0.0
Linid,0.0
Loxof,1.0
Levosiz-M,0.0
Lanoxin,1.0
Lulican,1.0
Lizoforce,1.0
Lupituss,0.0
Losar,1.0
Losar-H,0.0
Laveta,0.0
Lecope-M,0.0
Lipicard,1.0
Montus,1.0
Lecope-AD,0.0
Lotepred,0.0
Lubimoist,0.0
Letoval,0.0
Lipikind,1.0
Lemolate,0.0
Liv-Cet,0.0
Linox,1.0
Lorfast,0.0
Lobet,1.0
Labebet,1.0
Lulimac,1.0
Lorfast-AM,0.0
Livafin,0.0
Lomofen,1.0
Levipil,0.0
Lipvas,1.0
Levozet,0.0
Lithosun,1.0
Levomac,1.0
Dio,1.0
Lyser,0.0
Lupirtin-P,0.0
Lacrigel,0.0
Loc,0.0
Long,0.0
Lulibet,0.0
Lubrex-DS,0.0
Lulilok,0.0
Loette,1.0
Lonopin,1.0
Lotegate,1.0
Lipirose,1.0
Levosiz,1.0
Lacoset,1.0
Lubrijoint,1.0
Leon,0.0
Lomela,1.0
Lulizol,0.0
Lexanox,1.0
Lupi-HMG,0.0
Levocetrizen,0.0
Lysatone,1.0
Lefno,0.0
Larinject,1.0
Lycor,1.0
Levoday,0.0
Lizomac,0.0
L-Sys,0.0
Luliderm,0.0
Lefra,1.0
Laretol,0.0
Lukotas,0.0
Looz,0.0
L-pred,0.0
Lupizol-ZS,0.0
Lodoz,1.0
Laxitol,0.0
Lobate,0.0
Levigress,1.0
Lozivate-MF,0.0
Laregab,0.0
Levepsy,0.0
Latoprost,0.0
Lacosam,0.0
Lobak,0.0
Lupase,1.0
Loftair,1.0
Linokem,1.0
Lenteclin,0.0
Lipikind-AS,0.0
Lactomed,0.0
Loceryl,1.0
Luprodex,0.0
Lmwx,0.0
Laregab-AT,0.0
Lubowel,0.0
Liquid,0.0
Lincotus,0.0
Lumigan,1.0
Lulibrut,0.0
Lupisulin,0.0
Losar-A,0.0
Lulitec,0.0
Levocet-D,0.0
Laveta-A,0.0
Livoluk,0.0
Ldio,0.0
Lizomed,1.0
Larinate,1.0
Laxit,0.0
Lupi-Fsh,0.0
Lupirtin,1.0
Lidozone,1.0
Logidruf,0.0
Lubrifresh,1.0
Levacetam,0.0
Livcare Syrup,1.0
Ludura,0.0
Lamitor,0.0
Lotemox,1.0
Lacrimos,1.0
Lecet,1.0
Losakind-H,0.0
Lynx,0.0
Lazine,1.0
Labmox,1.0
Lutiderm,1.0
Levazeo,1.0
Levokast,0.0
Linospan,1.0
Loratin,0.0
Lonitab,1.0
Lupilyzer,0.0
Lipitas,1.0
Lupride,0.0
Lasma,1.0
Dex,1.0
Lumet,1.0
Lipicure,0.0
Letrohope,0.0
Lupin Mira,1.0
LCF,0.0
Lipocut,0.0
Lupisoz-D,0.0
Levorid,0.0
Licab,0.0
Lac,0.0
Lacarnit,0.0
Leeford,0.0
Lamez,0.0
Lotesol-M,0.0
Lezyncet,1.0
Lilituf,0.0
LAN,0.0
Loteflam,1.0
Luly,0.0
Letpro,0.0
Levotac-M,0.0
Luray,0.0
Lulican Forte,1.0
Luramax,1.0
Lupinem,1.0
Levenue,1.0
L,0.0
LUCEE,0.0
Lornit,0.0
Leezole,0.0
Lotefast,0.0
Laxil,0.0
Lotel,1.0
Lot,0.0
Losakind,0.0
Lorsaid,1.0
Locipil,0.0
Loprin,1.0
LzHH,0.0
Levemir,1.0
Lafaxid,1.0
Lidocam,0.0
Lupigest,1.0
Leucorin,1.0
